2.0700,0.7305, 0.4437, 0.0586, 0.0377, 1.9513, 1.2571, 1.0901, 1.1835, 1.2759, 3.2679, 0.0629, 0.0108, 0.1634, 1.2581, 0.2125, 0.3589, 0.0596
2.1000,0.7524, 0.4316, 0.0595, 0.0372, 2.0122, 1.2211, 1.0809, 1.1894, 1.2617, 3.3188, 0.0624, 0.0104, 0.1655, 1.2446, 0.2073, 0.3583, 0.0598
2.1300,0.7737, 0.4184, 0.0613, 0.0360, 2.0713, 1.1820, 1.1461, 1.1506, 1.3204, 3.1515, 0.0651, 0.0108, 0.1576, 1.3031, 0.2127, 0.3614, 0.0578
2.1600,0.7737, 0.4184, 0.0621, 0.0355, 2.0660, 1.1854, 1.2013, 1.1145, 1.3630, 3.0322, 0.0660, 0.0106, 0.1555, 1.3457, 0.2164, 0.3624, 0.0571
2.1900,0.7943, 0.4042, 0.0628, 0.0349, 2.1234, 1.1431, 1.1908, 1.1219, 1.3466, 3.0975, 0.0665, 0.0102, 0.1549, 1.3308, 0.2055, 0.3630, 0.0565
2.2200,0.7943, 0.4042, 0.0637, 0.0343, 2.1211, 1.1449, 1.2528, 1.0762, 1.4032, 2.9036, 0.0680, 0.0106, 0.1497, 1.3865, 0.2154, 0.3646, 0.0553
2.2500,0.8141, 0.3890, 0.0645, 0.0337, 2.1762, 1.0996, 1.2438, 1.0838, 1.3875, 2.9750, 0.0686, 0.0101, 0.1487, 1.3725, 0.2032, 0.3653, 0.0546
2.2800,0.8331, 0.3729, 0.0661, 0.0323, 2.2292, 1.0515, 1.3035, 1.0348, 1.4418, 2.7714, 0.0700, 0.0105, 0.1432, 1.4260, 0.2125, 0.3670, 0.0533
2.3100,0.8331, 0.3729, 0.0668, 0.0316, 2.2245, 1.0558, 1.3523, 0.9906, 1.4762, 2.6478, 0.0731, 0.0101, 0.1324, 1.4626, 0.1994, 0.3705, 0.0497
2.3400,0.8514, 0.3557, 0.0675, 0.0309, 2.2752, 1.0048, 1.3441, 0.9998, 1.4656, 2.7048, 0.0728, 0.0098, 0.1346, 1.4525, 0.1957, 0.3701, 0.0500
2.3700,0.8514, 0.3557, 0.0682, 0.0302, 2.2732, 1.0070, 1.3983, 0.9448, 1.5129, 2.4922, 0.0738, 0.0100, 0.1299, 1.4991, 0.2040, 0.3713, 0.0489
2.4000,0.8687, 0.3377, 0.0689, 0.0294, 2.3214, 0.9534, 1.3909, 0.9540, 1.5008, 2.5657, 0.0747, 0.0094, 0.1273, 1.4930, 0.1890, 0.3722, 0.0475
2.4300,0.8851, 0.3189, 0.0703, 0.0278, 2.3670, 0.8974, 1.4425, 0.8960, 1.5453, 2.3470, 0.0755, 0.0097, 0.1228, 1.5326, 0.1977, 0.3733, 0.0465
2.4600,0.8851, 0.3189, 0.0709, 0.0270, 2.3629, 0.9025, 1.4851, 0.8446, 1.5757, 2.2017, 0.0763, 0.0091, 0.1202, 1.5267, 0.1822, 0.3742, 0.0450
2.4900,0.9006, 0.2992, 0.0715, 0.0262, 2.4059, 0.8439, 1.4770, 0.8553, 1.5620, 2.2929, 0.0779, 0.0088, 0.1124, 1.5526, 0.1716, 0.3761, 0.0425
2.5200,0.9006, 0.2992, 0.0722, 0.0254, 2.4042, 0.8464, 1.5240, 0.7919, 1.6038, 2.0475, 0.0777, 0.0089, 0.1135, 1.5550, 0.1781, 0.3758, 0.0429
2.5500,0.9150, 0.2788, 0.0727, 0.0245, 2.4443, 0.7858, 1.5203, 0.7970, 1.5937, 2.1248, 0.0795, 0.0084, 0.1043, 1.5854, 0.1629, 0.3779, 0.0396
2.5800,0.9284, 0.2578, 0.0739, 0.0226, 2.4816, 0.7231, 1.5603, 0.7376, 1.6291, 1.8989, 0.0794, 0.0084, 0.1052, 1.5873, 0.1684, 0.3777, 0.0399
2.6100,0.9284, 0.2578, 0.0744, 0.0218, 2.4782, 0.7289, 1.5977, 0.6741, 1.6544, 1.7319, 0.0817, 0.0080, 0.0908, 1.6469, 0.1568, 0.3805, 0.0352
2.6400,0.9408, 0.2360, 0.0749, 0.0209, 2.5125, 0.6641, 1.5884, 0.6922, 1.6435, 1.8281, 0.0822, 0.0072, 0.0889, 1.6436, 0.1446, 0.3810, 0.0338
2.6700,0.9408, 0.2360, 0.0754, 0.0200, 2.5112, 0.6669, 1.6253, 0.6227, 1.6754, 1.5724, 0.0826, 0.0075, 0.0850, 1.6684, 0.1529, 0.3815, 0.0330
2.7000,0.9520, 0.2137, 0.0758, 0.0190, 2.5424, 0.6005, 1.6204, 0.6328, 1.6669, 1.6590, 0.0832, 0.0066, 0.0822, 1.6638, 0.1341, 0.3822, 0.0313
2.7300,0.9622, 0.1908, 0.0767, 0.0170, 2.5704, 0.5326, 1.6541, 0.5618, 1.6950, 1.4094, 0.0838, 0.0069, 0.0767, 1.6891, 0.1404, 0.3829, 0.0299
2.7600,0.9622, 0.1908, 0.0771, 0.0161, 2.5678, 0.5389, 1.6800, 0.4989, 1.7123, 1.2445, 0.0843, 0.0060, 0.0740, 1.6851, 0.1219, 0.3834, 0.0282
2.7900,0.9711, 0.1675, 0.0774, 0.0151, 2.5927, 0.4694, 1.6774, 0.5062, 1.7056, 1.3362, 0.0853, 0.0056, 0.0645, 1.7023, 0.1061, 0.3846, 0.0249
2.8200,0.9711, 0.1675, 0.0778, 0.0141, 2.5917, 0.4723, 1.7023, 0.4375, 1.7074, 1.3101, 0.0852, 0.0057, 0.0655, 1.7037, 0.1129, 0.3845, 0.0253
2.8500,0.9789, 0.1437, 0.0781, 0.0131, 2.6133, 0.4018, 1.7003, 0.4430, 1.7218, 1.1676, 0.0861, 0.0049, 0.0563, 1.7193, 0.0932, 0.3856, 0.0218
2.8800,0.9855, 0.1196, 0.0787, 0.0110, 2.6315, 0.3302, 1.7219, 0.3735, 1.7233, 1.1435, 0.0860, 0.0050, 0.0572, 1.7204, 0.0995, 0.3855, 0.0221
2.9100,0.9855, 0.1196, 0.0789, 0.0100, 2.6297, 0.3368, 1.7401, 0.3010, 1.7520, 0.7370, 0.0872, 0.0042, 0.0413, 1.7502, 0.0801, 0.3870, 0.0166
2.9400,0.9909, 0.0952, 0.0791, 0.0090, 2.6446, 0.2641, 1.7354, 0.3217, 1.7500, 0.7889, 0.0874, 0.0033, 0.0394, 1.7487, 0.0667, 0.3872, 0.0151
2.9700,0.9909, 0.0952, 0.0793, 0.0080, 2.6440, 0.2672, 1.7514, 0.2436, 1.7602, 0.5652, 0.0876, 0.0036, 0.0352, 1.7586, 0.0742, 0.3874, 0.0142
3.0000,0.9950, 0.0706, 0.0795, 0.0069, 2.6554, 0.1940, 1.7494, 0.2551, 1.7576, 0.6468, 0.0878, 0.0026, 0.0323, 1.7568, 0.0532, 0.3877, 0.0123
3.0300,0.9979, 0.0457, 0.0798, 0.0047, 2.6634, 0.1203, 1.7618, 0.1765, 1.7666, 0.3940, 0.0880, 0.0029, 0.0264, 1.7657, 0.0584, 0.3879, 0.0108
3.0600,0.9979, 0.0457, 0.0799, 0.0037, 2.6626, 0.1272, 1.7689, 0.1085, 1.7649, 0.4727, 0.0882, 0.0018, 0.0236, 1.7645, 0.0382, 0.3881, 0.0089
3.0900,0.9996, 0.0208, 0.0799, 0.0027, 2.6671, 0.0529, 1.7681, 0.1163, 1.7693, 0.3222, 0.0885, 0.0013, 0.0136, 1.7692, 0.0197, 0.3885, 0.0053
3.1200,0.9996, 0.0208, 0.0800, 0.0016, 2.6669, 0.0561, 1.7725, 0.0429, 1.7697, 0.2927, 0.0885, 0.0014, 0.0146, 1.7695, 0.0272, 0.3884, 0.0058
3.1500,1.0000, -0.0042, 0.0800, 0.0006, 2.6679, -0.0181, 1.7722, 0.0489, 1.7723, 0.1463, 0.0886, 0.0005, 0.0051, 1.7723, 0.0050, 0.3886, 0.0020
3.1800,0.9991, -0.0292, 0.0800, -0.0017, 2.6655, -0.0922, 1.7730, -0.0242, 1.7725, 0.1198, 0.0886, 0.0006, 0.0060, 1.7724, 0.0118, 0.3886, 0.0024
3.2100,0.9991, -0.0292, 0.0800, -0.0027, 2.6655, -0.0853, 1.7704, -0.0992, 1.7710, -0.2964, 0.0886, -0.0003, -0.0103, 1.7710, -0.0103, 0.3886, -0.0033
3.2400,0.9971, -0.0541, 0.0799, -0.0037, 2.6596, -0.1594, 1.7707, -0.0776, 1.7717, -0.2432, 0.0886, -0.0013, -0.0122, 1.7715, -0.0239, 0.3886, -0.0049
3.2700,0.9971, -0.0541, 0.0798, -0.0047, 2.6598, -0.1563, 1.7644, -0.1573, 1.7658, -0.4694, 0.0884, -0.0009, -0.0164, 1.7657, -0.0165, 0.3884, -0.0058
3.3000,0.9937, -0.0789, 0.0797, -0.0058, 2.6505, -0.2298, 1.7655, -0.1457, 1.7676, -0.3862, 0.0884, -0.0020, -0.0193, 1.7672, -0.0378, 0.3883, -0.0078
3.3300,0.9892, -0.1035, 0.0793, -0.0080, 2.6376, -0.3027, 1.7553, -0.2246, 1.7592, -0.6397, 0.0882, -0.0017, -0.0253, 1.7589, -0.0327, 0.3881, -0.0092
